country_iso3,year,period,allegation,paragraph_id,word_count,flagged_for_review,suggested_violation,violation_score,violation_matches,suggested_strategy,strategy_score,strategy_matches,manual_violation_code,manual_strategy_code,coder_notes,paragraph_text
CHN,2015,Post-2014 Normative Fragmentation,Island-building in South China Sea; Xinjiang internment camps,2,120,False,,0.0,,,0.0,,,,,"Remembering history does not mean being obsessed with the past; rather, in doing so, we aim to create a better future and pass the torch of peace from generation to generation. The United Nations has survived the test of time. Over the past seven decades, it has witnessed the efforts of all countries to uphold peace, build homelands and pursue cooperation. Having reached a historic new starting point, the United Nations needs to address the central issue of how to better promote world peace and development in the twenty-first century. The world is experiencing a historic process of accelerated evolution. The sunshine of peace, development and progress will be powerful enough to penetrate the clouds of war, poverty and backwardness."
CHN,2015,Post-2014 Normative Fragmentation,Island-building in South China Sea; Xinjiang internment camps,3,126,True,,0.0,,historical,0.015873,historical; ancient,,,,"The movement towards a multipolar world and the rise of emerging markets and developing countries have become an irreversible historical trend. Economic globalization with the advent of the information age has unleashed and greatly boosted social productive forces that have both created unprecedented development opportunities and given rise to new threats and challenges that we must squarely face. As an ancient Chinese goes, “Our greatest ideal is to create a world truly shared by all”. Peace, development, equity, justice, democracy and freedom are the common values of humankind and the lofty goals of the United Nations. Yet those goals are far from having been achieved, and we must continue our endeavours to meet them. In today’s world, all countries are interdependent and share a common future."
CHN,2015,Post-2014 Normative Fragmentation,Island-building in South China Sea; Xinjiang internment camps,4,122,False,,0.0,,,0.008197,international community,,,,"We should renew our commitment to the purposes and principles of the Charter of the United Nations, so as to fashion a new kind of international relations with win-win cooperation at its core and to create an international community that realizes a shared positive future for all of humankind. To achieve that goal, we need to make the following efforts. We should build partnerships in which countries treat each other as equals, engage in mutual consultation and show mutual understanding. The principle of sovereign equality underpins the Charter of the United Nations. The future of the world must be shaped by all countries. All countries are equals. Those who are big, strong and rich should not bully the small, weak and poor."
CHN,2015,Post-2014 Normative Fragmentation,Island-building in South China Sea; Xinjiang internment camps,5,129,True,,0.007752,territorial integrity,sovereignty,0.015504,sovereignty; internal affairs,,,,"The principle of sovereignty not only means that the sovereignty and territorial integrity of all countries are inviolable and that their internal affairs are not subject to interference. It also means that the right of all countries to independently choose social systems and development paths should be upheld and that the endeavours of all countries to promote economic and social development and to improve their people’s lives should be respected. We should be committed to multilateralism and reject unilateralism. We should adopt a new vision of seeking win-win outcomes for all and reject the outdated mindset that one’s gain means the other’s loss or that the winner takes all. Consultation is an important form of democracy, and it should also become an important means of exercising contemporary international governance."
CHN,2015,Post-2014 Normative Fragmentation,Island-building in South China Sea; Xinjiang internment camps,6,142,False,,0.0,,,0.0,,,,,"We should resolve disputes and differences through dialogue and consultation. We should forge a global partnership at both the international and regional levels, and embrace a new approach to State-to-State relations, one that features dialogue rather than confrontation and seeks partnership rather than alliance. Major countries should follow the principles of no conflict, no confrontation, mutual respect and win-win cooperation in handling their relations. Big countries should treat small countries as equals and take the right approach to justice and interests by putting justice before interests. We should create a security architecture featuring fairness, justice, joint contributions and shared benefits. In an age of economic globalization, the security of all countries is interlinked and has a mutual impact. No country can maintain absolute security by its own efforts alone, and no country can achieve stability on the basis of other countries’ instability."
CHN,2015,Post-2014 Normative Fragmentation,Island-building in South China Sea; Xinjiang internment camps,7,153,False,,0.0,,,0.006536,security threat,,,,"The law of the jungle leaves the weak at the mercy of the strong; that is not the way for countries to conduct their relations. Those who adopt the high-handed approach of using force will find that they are only lifting a rock to drop it on their own feet. We should abandon the Cold War mentality in all its manifestations and foster a new vision of common, comprehensive, cooperative and sustainable security. We should give full play to the central role of the United Nations and its Security Council in ending conflict and keeping peace, and adopt the dual approach of seeking peaceful solutions to disputes and taking the actions required to turn hostility into amity. We should advance international cooperation in both the economic and social fields and take a holistic approach to addressing traditional and non-traditional security threats, so as to prevent conflicts from breaking out in the first place."
CHN,2015,Post-2014 Normative Fragmentation,Island-building in South China Sea; Xinjiang internment camps,8,147,False,,0.0,,,0.0,,,,,"We should promote open, innovative and inclusive development that benefits all. The 2008 international financial crisis taught us that allowing capital to blindly pursue profit can only create a crisis and that global prosperity cannot be built on the shaky foundation of a market without moral constraints. The growing gap between rich and poor is both unsustainable and unfair. It is important for us to use both the invisible hand and the visible hand to create synergy between market forces and Government function and strive to achieve both efficiency and fairness. Development is meaningful only when it is inclusive and sustainable. Achieve this goal requires openness, mutual assistance and win-win cooperation. In today’s world, close to 800 million people still live in extreme poverty; nearly 6 million children die before the age of 5 each year; and nearly 60 million children are unable to go to school."
CHN,2015,Post-2014 Normative Fragmentation,Island-building in South China Sea; Xinjiang internment camps,9,127,False,,0.0,,,0.0,,,,,"The just-concluded United Nations sustainable development Summit adopted the post-2015 development Agenda (resolution 70/1). We must translate our commitments into action and work together to ensure a bright future in which everyone is free from want, has access to development and lives with dignity. We should increase inter-civilization exchanges so as to promote harmony, inclusiveness and respect for differences. The world is simply more colourful as a result of its cultural diversity. Diversity breeds exchanges, exchanges create integration, and integration makes progress possible. In their interactions, civilizations must accept their differences. Only through mutual respect, mutual learning and harmonious coexistence can the world maintain its diversity and thrive. Each civilization reflects the unique vision and contribution of its people, and no civilization is superior to any other."
CHN,2015,Post-2014 Normative Fragmentation,Island-building in South China Sea; Xinjiang internment camps,10,129,False,,0.0,,,0.0,,,,,"Different civilizations should have dialogue and exchanges instead of trying to exclude or replace one another. The history of humankind is a process of active exchanges, interactions and integration among different civilizations. We should respect all civilizations and treat one another as equals. We should draw inspiration from one another to boost the creative development of human civilization. We should build an ecosystem that puts Mother Nature and green development first. Humankind may utilize nature and even try to transform it, but we are, after all, a part of it. We should care for nature and not place ourselves above it. We should reconcile industrial development with nature and pursue harmony between man and nature to achieve the sustainable development of the world and the all-round development of humankind."
CHN,2015,Post-2014 Normative Fragmentation,Island-building in South China Sea; Xinjiang internment camps,11,123,False,,0.0,,,0.00813,international community,,,,"To build a sound ecology is vital for humankind’s future. All members of the international community should work together to build a sound global eco-environment. We should respect nature, follow nature’s ways and protect nature. We should firmly pursue green, low-carbon, circular and sustainable development. China will shoulder its share of responsibility and continue to play its part in this common endeavour. We also urge developed countries to fulfil their historical responsibilities, honour their emission-reduction commitments and help developing countries mitigate and adapt to climate change. The more than 1.3 billion Chinese people are endeavouring to realize the Chinese dream of great national renewal. The dream of the Chinese people is closely connected with the dreams of the other peoples of the world."
CHN,2015,Post-2014 Normative Fragmentation,Island-building in South China Sea; Xinjiang internment camps,12,144,False,,0.0,,,0.0,,,,,"We cannot realize the Chinese dream without a peaceful international environment, a stable international order and the understanding, support and help of the rest of the world. The realization of the Chinese dream will bring more opportunities to other countries and contribute to global peace and development. China will continue to participate in building world peace. We are committed to peaceful development. No matter how the international landscape may evolve and how strong China may become, China will never seek hegemony or expansion or to establish a sphere of influence. We will continue to contribute to global development and to pursue common development and the win-win strategy of opening up. We are ready to share our development experience and opportunities with other countries, and we invite other countries to board China’s express train of development, so that all of us will achieve common development."
CHN,2015,Post-2014 Normative Fragmentation,Island-building in South China Sea; Xinjiang internment camps,13,133,False,,0.0,,,0.007519,multilateral,,,,"China will continue to uphold the international order. We will stay committed to the path of peaceful development through cooperation. China was the first country to put its signature on the Charter of the United Nations. We will continue to uphold the international order and system, underpinned by the purposes and principles of the Charter. China will continue to stand together with other developing countries. We firmly support the greater representation and voice of developing countries, especially African countries, in the international governance system. In voting at the United Nations, China will always side with the developing countries. I take this opportunity to announce China’s decision to establish a 10-year, $1 billion peace and development fund to support the work of the United Nations, advance multilateral cooperation and promote world peace and development."
CHN,2015,Post-2014 Normative Fragmentation,Island-building in South China Sea; Xinjiang internment camps,14,120,False,,0.0,,,0.0,,,,,"I also wish to announce that China will join the new United Nations peacekeeping capabilities readiness system and has therefore decided to take the lead in setting up a permanent formed peacekeeping police force and a standby peacekeeping force of 8,000 troops. I also wish to announce that China will provide a total of $100 million of free military assistance to the African Union over the next five years to support the establishment of the African Standby Force and the development of the African Capacity for Immediate Response to Crisis. As the United Nations enters a new decade, let us unite even more closely to forge a new partnership of win-win cooperation and a community of shared future for humankind."
CHN,2015,Post-2014 Normative Fragmentation,Island-building in South China Sea; Xinjiang internment camps,15,35,False,,0.0,,,0.0,,,,,"Let the vision of beating our swords into ploughshares and building a war-free world with lasting peace take root in our hearts. Let the aspirations for development, prosperity, fairness and justice spread throughout the world."
MMR,2017,Post-2014 Normative Fragmentation,Military operations in Rakhine State; Rohingya displacement and atrocities,0,138,False,,0.0,,,0.0,,,,,"I would like to congratulate you, Sir, on your election as President of the General Assembly at its seventy-second session. We are confident that under your able leadership, this year’s session will be fruitful. Before I go into the substance of my statement, I would like to take the opportunity to express my deepest sympathy to the Government and the people of Mexico for the loss of life and property caused by the deadly earthquake that hit Mexico City. I also wish to convey our profound sympathy to the Governments and the peoples of the United States and States of the Caribbean, which have experienced the horrendous consequences of consecutive hurricanes in a short span of two weeks. Our sympathies also go to the people of Puerto Rico, who are still reeling from the effects of Hurricane Maria."
MMR,2017,Post-2014 Normative Fragmentation,Military operations in Rakhine State; Rohingya displacement and atrocities,1,139,False,,0.0,,,0.0,,,,,"The intensity and frequency of such natural disasters are evidence of climate change, now becoming a reality that poses a serious threat to our planet. Its impacts are global in scope and unprecedented in scale. Myanmar is highly vulnerable to the negative effects of climate change, so as a country frequently affected by storms, floods and droughts we welcome the Paris Agreement on Climate Change. I am pleased to inform the Assembly that yesterday Myanmar deposited with the Secretary-General its instruments of ratification of the Paris Agreement and the Doha Amendment to the Kyoto Protocol. We welcome the current session’s theme, “Focusing on people: Striving for peace and a decent life for all on a sustainable planet”. Peace and stability are something that we are striving to achieve in Myanmar after nearly seven decades of civil strife and conflict."
MMR,2017,Post-2014 Normative Fragmentation,Military operations in Rakhine State; Rohingya displacement and atrocities,2,128,False,,0.007812,armed conflict,,0.0,,,,,"Last year, from this rostrum, our State Counsellor, Ms. Aung San Suu Kyi, set out our Government’s vision for ending decades of internal armed conflict in Myanmar and finding lasting and meaningful solutions to the complex situation in Rakhine state (see A/71/PV.11). Today, one year later, I am here to apprise the Assembly of the progress that we have made and the remaining challenges that lie before us. Given that the situation in Rakhine state has understandably been the focus of the world’s attention in recent weeks, let me start by addressing that issue. Yesterday, the State Counsellor briefed the diplomatic corps in Myanmar on the Government’s efforts to promote national reconciliation and peace. She highlighted the achievements of the past 18 months and the challenges that remain."
MMR,2017,Post-2014 Normative Fragmentation,Military operations in Rakhine State; Rohingya displacement and atrocities,3,132,True,,0.007576,human rights violations,procedural_legal,0.022727,in accordance with; lawful; international community,,,,"With respect to the situation in Rakhine, she said that Myanmar shares the concern of the international community regarding the displacement and suffering experienced by all communities affected by the latest round of terrorist attacks. She also stressed that: “We condemn all human rights violations and unlawful violence. We are committed to the restoration of peace, stability and the rule of law throughout Rakhine state. The security forces have been instructed to adhere strictly to the code of conduct in carrying out security operations, to exercise all due restraint and to take full measures to avoid collateral damage and the harming of innocent civilians. Human rights violations and all other acts that impair stability and harmony and undermine the rule of law will be addressed in accordance with strict norms of justice."
MMR,2017,Post-2014 Normative Fragmentation,Military operations in Rakhine State; Rohingya displacement and atrocities,4,135,False,,0.0,,,0.0,,,,,"We feel deeply for the suffering of all of the people who have been caught up in the conflict.” The situation in Rakhine has been one of the top priorities of the Government since it assumed office. The Government has been endeavouring to restore peace and stability and to promote harmony among all communities. The Central Committee on the Implementation of Peace, Stability and Development of Rakhine State, chaired by the State Counsellor herself, was established on 30 May 2016 to address that state’s specific needs. Additionally, in August 2016, she set up an advisory commission, headed by former United Nations Secretary-General Kofi Annan, to advise the Government on sustainable solutions to the complex situation there. We have been striving to ensure that Rakhine state is duly developed while ensuring peace, stability and societal cohesion."
MMR,2017,Post-2014 Normative Fragmentation,Military operations in Rakhine State; Rohingya displacement and atrocities,5,135,False,,0.0,,,0.007407,terrorist,,,,"That is no easy task. The deep mistrust that has developed over decades has to be slowly chiselled away. On 24 August, the Annan Advisory Commission released its final report. Our Government welcomed it immediately. We had hoped that today would be an opportunity for us to communicate to the world the progress that we have made towards implementing the Advisory Commission’s recommendations. It is, therefore, with deep regret that I must instead primarily address the Assembly on the current state of affairs in Rakhine state following the recent attacks by the terrorist group known as the Arakan Rohingya Salvation Army (ARSA) last month. As the General Assembly is aware, within hours of the release of the Advisory Commission’s report, a series of coordinated attacks were carried out against 30 police outposts in northern Rakhine."
MMR,2017,Post-2014 Normative Fragmentation,Military operations in Rakhine State; Rohingya displacement and atrocities,6,125,False,,0.0,,,0.0,,,,,"The ARSA claimed responsibility for the attacks. Those attacks ignited fresh violence in the region, resulting in significant loss of life, widespread suffering and the mass displacement of many communities. Many have had to abandon their hearths and homes — not just Muslim and Rakhine, but also other small minority groups, such as Daing-net, Mro, Thet, Mramagyi and Hindus. Most of the world has been oblivious to their existence and plight. Let me be clear. The Government of Myanmar is extremely concerned about the present situation in Rakhine state. Our deepest sympathy goes to the families of all innocent civilians and members of the police and security forces who have lost their lives. There is no denying that this is a problem of significant magnitude."
MMR,2017,Post-2014 Normative Fragmentation,Military operations in Rakhine State; Rohingya displacement and atrocities,7,120,False,,0.0,,,0.008333,humanitarian,,,,"I am happy to inform the Assembly that the situation has improved. No armed clashes have been reported since 5 September. Accordingly, we are concerned about reports that the flow of Muslims crossing into Bangladesh remains unabated. We would need to find out the reason for that exodus. What is known is that the great majority of the Muslim population have decided to remain in their villages. We share the need to ensure that vital humanitarian assistance is provided to all those in need. Moreover, we acknowledge that the duty to respond to the challenges in Rakhine state is first and foremost the duty of our national Government. The situation in Rakhine is complex. The challenges we face are significant."
MMR,2017,Post-2014 Normative Fragmentation,Military operations in Rakhine State; Rohingya displacement and atrocities,8,146,False,,0.006849,discrimination,,0.006849,humanitarian,,,,"Accordingly, we have adopted an integrated national strategy to address the problem. I am pleased to announce the launch of a committee chaired by the Union Minister of Social Welfare, Relief and Resettlement to implement the recommendations of the Advisory Commission. To ensure transparency and accountability, the committee is mandated to publicly issue a progress report every four months. In addition to the committee, we intend to establish an advisory board made up of eminent persons from both Myanmar and abroad. At present, humanitarian assistance is our first priority. We are committed to ensuring that aid is received by all those in need, without discrimination. We have already dedicated significant national funds and resources to humanitarian relief operations. I am also pleased to inform the Assembly that a new Government-led mechanism, established in cooperation with the Red Cross Movement, has also started its humanitarian assistance activities."
MMR,2017,Post-2014 Normative Fragmentation,Military operations in Rakhine State; Rohingya displacement and atrocities,9,130,False,,0.0,,,0.007692,national security,,,,"On behalf of the Government of Myanmar, I would like to express my gratitude to all those countries that have offered to contribute to that assistance programme. In particular, we are grateful for the generous offers of support that we have received recently from many of our friends across the world. At the same time, we are working hard to strengthen relations with Bangladesh. The Minister of State for Foreign Affairs and the National Security Advisor visited Bangladesh in January and July. We were hoping for a visit from the Home Affairs Minister of Bangladesh, but it had to be postponed, as the Minister could not come in August. We will welcome him whenever he is able to come and hope to take forward our cooperation on border security matters."
MMR,2017,Post-2014 Normative Fragmentation,Military operations in Rakhine State; Rohingya displacement and atrocities,10,152,False,,0.0,,,0.006579,terrorism,,,,"There has been a call for the repatriation of the displaced people who have recently fled from northern Rakhine to Bangladesh. In her statement yesterday, the State Counsellor said that Myanmar was prepared to start the verification process at any time. Our two neighbours had experience with such a process in 1993, through the establishment of a joint working group for implementing the repatriation process, and we can develop a process based on that experience. Myanmar stands together with the rest of the world in condemning terrorism in all its forms and manifestations. Terrorism constitutes one of the most serious threats to international peace and security, and our position is clear. We cannot condone terrorism. At the same time, the Government is working to ensure that acts of terrorism will not distract us from pursuing the long-term strategy that is necessary in order to address the complex challenges in Rakhine state today."
MMR,2017,Post-2014 Normative Fragmentation,Military operations in Rakhine State; Rohingya displacement and atrocities,11,121,False,,0.0,,,0.0,,,,,"The recommendations of the Advisory Commission on Rakhine state provide us with a clear road map. Our implementation committee began its work last week, and we will be inviting observers to witness some of our programmes in due course. The recent events in Rakhine state are a painful reminder that we face difficult challenges ahead on the long journey to peace, prosperity and democracy. However, I would like to reiterate that our commitment to peace remains as strong and as unwavering today as it was a year ago, when our State Counsellor, Aung San Suu Kyi, first addressed the General Assembly from this rostrum. As part of that commitment, we have made the national reconciliation and peace process our top priority."
MMR,2017,Post-2014 Normative Fragmentation,Military operations in Rakhine State; Rohingya displacement and atrocities,12,124,False,,0.008065,self-determination,,0.0,,,,,"Our vision here is clear — we want to achieve a democratic, federal union, based on the principles of freedom, justice, equal rights and self-determination. With regard to the peace process in Myanmar, I am pleased to inform you that in May we successfully held the second session of our Union Peace Conference. For the first time, we were able to discuss and define key principles that will form the basis of a federal, democratic Union. The Union Accord, consisting of 37 principles covering the political, economic, social and environmental sectors, was signed by representatives of the Government, the Parliament, the military, ethnic armed organizations and political parties. Although we have made real progress, we know that the road ahead is long and convoluted."
MMR,2017,Post-2014 Normative Fragmentation,Military operations in Rakhine State; Rohingya displacement and atrocities,13,72,True,,0.0,,procedural_legal,0.013889,international community,,,,"Our democratic transition is fragile. At this important juncture in our nation’s history, we only ask that the international community continue to support our efforts to achieve peace, prosperity and democracy. I would like to conclude by reaffirming Myanmar’s faith and confidence in the purposes and principles of the Charter of the United Nations. I would also like to emphasize our firm commitment to a world in which peace and harmony prevails."
TUR,2019,Post-2014 Normative Fragmentation,Operation Peace Spring in northeast Syria (October 2019),0,124,False,,0.0,,,0.0,,,,,"On behalf of the Turkish nation and on my own behalf, I salute the General Assembly with the most heartfelt emotion. I would like to thank Ms. Espinosa Garces for her successful work over the past year. I also wholeheartedly congratulate Mr. Tijjani Muhammad Bande, who has taken up the presidency of the General Assembly at its seventy-fourth session. I hope and pray that this session of the Assembly will bring peace and prosperity to the whole world and humankind. Our world today faces many challenges and much pain resulting from injustice on a global scale. The great scholar of our civilization, Rumi, once defined justice as “appropriately sharing rights and obligations among the people and allocating to them what they are entitled to”."
TUR,2019,Post-2014 Normative Fragmentation,Operation Peace Spring in northeast Syria (October 2019),1,121,True,,0.0,,procedural_legal,0.016529,multilateral; international community,,,,"It is obvious that today neither people’s rights nor their responsibilities are shared appropriately. At the same time, injustice generates instability, power struggles, crises, waste and extravagance. Yet the Organization in whose Hall we are gathered today was established in the aftermath of the Second World War with the ultimate purpose of eradicating injustice. Indeed, the international community is gradually losing its ability to find lasting solutions to such challenges as terrorism, hunger, misery and climate change, all of which threaten the future of all of us. We have no doubt that the theme for the seventy- fourth session of the General Assembly is fitting in that regard: “ Galvanizing multilateral efforts for poverty eradication, quality education, climate action and inclusion”."
TUR,2019,Post-2014 Normative Fragmentation,Operation Peace Spring in northeast Syria (October 2019),2,143,False,,0.0,,,0.0,,,,,"But what is more important than that is to understand what we can achieve together. It is unacceptable to see that one part of the world lives in luxury and enjoys the benefits of prosperity while people in other parts of the world suffer at the hands of poverty, misery and illiteracy. It is painful to see that, while a fortunate minority in the world is discussing such issues as digital technology, robotics, artificial intelligence and obesity, more than 2 billion people are living under the poverty line and 1 billion people are suffering from hunger. We cannot turn our backs on the reality that, until all of us are safe, none of us will be safe. For many years I have been saying from this rostrum that we cannot leave the fate of humankind to the discretion of a handful of countries."
TUR,2019,Post-2014 Normative Fragmentation,Operation Peace Spring in northeast Syria (October 2019),3,138,False,,0.007246,weapons of mass destruction,,0.0,,,,,"Today I would like to reiterate once again that the world is greater than five countries. It is high time that we change our current mentality, our institutions, organizations and rules. The inequality between nuclear-weapon States and non-nuclear-weapon States is by itself enough to undermine global stability. It bothers us, like everyone else, that weapons of mass destruction, instead of being totally eliminated, are used as leverage in every crisis. The possession of nuclear power should either be forbidden for all or permissible for everyone. For the sake of a peaceful future for all humankind, let us solve that problem as soon as possible on the basis of justice. At a time when 13 people lose their lives every minute owing to air pollution and when global warming threatens our very future, we cannot afford to remain indifferent."
TUR,2019,Post-2014 Normative Fragmentation,Operation Peace Spring in northeast Syria (October 2019),4,120,False,,0.0,,,0.008333,humanitarian,,,,"First and foremost, we need to strengthen the capacity and efficiency of the United Nations. In particular, we should immediately carry out much- needed fundamental reforms of the Security Council, in line with the principles of justice and equality. With a proactive and humane foreign policy, Turkey embraces the rest of the world and strives to find justice-based solutions to our problems. It is not without reason that Turkey has earned distinction as the most generous country in terms of humanitarian aid and the country hosting the largest number of displaced persons in the world. The third African Union-Turkey Partnership summit, to be held in Turkey in 2020, is another concrete example of our dedication and our proactive humanitarian policy."
TUR,2019,Post-2014 Normative Fragmentation,Operation Peace Spring in northeast Syria (October 2019),5,138,True,,0.007246,bombing,counterterrorism,0.014493,terrorist; terrorist organization,,,,"I invite all the countries present in this Hall to support our policies and initiatives, which we have formulated on the basis of justice, ethics and conscience. Syria today has become a wound in the collective conscience of humankind and a symbol of global injustice. Since 2011 the regime and terrorist organizations, as well as the forces encouraging them, have been pursuing a policy of perpetual crisis. Almost 1 million people have been killed and 12 million people have been displaced, while half of the population has been forced to live elsewhere. The Syrian crisis needs to be ended once and for all. Turkey is the country most affected by the threat of Da’esh, the terrorist organization that has threatened our borders and targeted the very heart of surrounding cities with suicide bombings, killing hundreds of Turkish citizens."
TUR,2019,Post-2014 Normative Fragmentation,Operation Peace Spring in northeast Syria (October 2019),6,124,True,,0.008065,persecution,counterterrorism,0.016129,terrorist; terrorist organization,,,,"Turkey is the country that has inflicted the most important and heaviest blow against the presence of Da’esh in Syria. Through Operation Euphrates Shield, we have neutralized approximately 3,500 Da’esh terrorists and paved the way for that terrorist organization’s downfall in Syria. We are also at the forefront of international efforts to identify the terrorists and foreign fighters who come from all over the world to join Da’esh, by imposing entry bans and deportations to and from our country. At the same time, Turkey is the most generous country today in terms of humanitarian aid and in terms of the ratio between official humanitarian assistance and gross domestic product. We are currently hosting 5 million asylum seekers who are fleeing conflict, starvation and persecution."
TUR,2019,Post-2014 Normative Fragmentation,Operation Peace Spring in northeast Syria (October 2019),7,123,False,,0.0,,,0.0,,,,,"In other words, there are more asylum-seekers in Turkey than in the combined population of 29 states of the United States, and 3.6 million of them are from Syria. In fact, the number of Syrian brothers and sisters we are currently hosting on our soil is well over half the population of New York City. We have devoted $40 billion to the asylum seekers over the past eight years. But have we in Turkey received anything? I will tell the Assembly. To date we have received no more than €3 billion from the European Union, not as direct contributions into our national budget but through international organizations. That amount was allocated to the Disaster Relief Agency of Turkey and the Turkish Red Crescent."
TUR,2019,Post-2014 Normative Fragmentation,Operation Peace Spring in northeast Syria (October 2019),8,140,False,,0.007143,borders,,0.007143,international community,,,,"Of the asylum seekers who have fled to our country, 365,000 have safely returned to areas that we have secured within Syria, including the city of Jarablus. Nearly half the Syrian asylum seekers in Turkey are under the age of 18. The number of Syrian children born on our territory has reached 500,000. We provide them not only housing but also with essential services, such as education and health care. Unfortunately, the international community has been too quick to forget the journey of survival that they have made, ending either in the dark waters of the Mediterranean Sea or confronted by the security fences stretching along the borders that they are trying to flee. As the Assembly can see, this is the picture of baby Aylan, whose lifeless body washed ashore not so long ago but has already been forgotten."
TUR,2019,Post-2014 Normative Fragmentation,Operation Peace Spring in northeast Syria (October 2019),9,133,True,,0.0,,counterterrorism,0.015038,terrorist; terrorist organization,,,,"We should never forget that that could happen to any of us. There are many baby Aylans. There are millions of baby Aylans. And we need to take action for them. It is a responsibility to which we must rise. In the first eight months of this year alone, we saved 32,000 irregular migrants from drowning at sea and sent 58,000 irregular migrants, excluding Syrians, back to their countries. Together with those fleeing other parts of the world, Turkey currently hosts 5 million oppressed and victimized people on its soil. Unfortunately, we have been abandoned in our selfless sacrifice to benefit asylum-seekers. Genuine return has not been possible to the regions in Syria controlled by the regime and terrorist organizations such as the Kurdistan Workers’ Party- Kurdish People’s Protection Units (PKK-YPG) and Da’esh."
TUR,2019,Post-2014 Normative Fragmentation,Operation Peace Spring in northeast Syria (October 2019),10,133,True,,0.007519,territorial integrity,humanitarian,0.015038,humanitarian; humanitarian crisis,,,,"Syrians who fled their country for their lives have been able to return only to those areas liberated and secured by Turkey. Today we face three important issues that must be dealt with as we seek to resolve the humanitarian crisis in Syria. The first is the territorial integrity and political unity of Syria, which depends greatly on an effectively functioning constitutional committee. We met with our Russian and Iranian counterparts in Ankara early last week and, through the Russian summit memorandum, have managed to accomplish most of our goals. When a permanent political solution is reached in Syria, territorial integrity will be restored. The second important issue is that we must do everything possible to prevent a possible massacre in the city of Idlib and a wave of migration 4 million strong."
TUR,2019,Post-2014 Normative Fragmentation,Operation Peace Spring in northeast Syria (October 2019),11,123,True,,0.0,,counterterrorism,0.01626,terrorist; terrorist organization,,,,"Despite some setbacks, the agreement we reached with Russia in Sochi on that issue remains valid. Turkey cannot withstand another influx of migration. We therefore expect all countries around the world to support Turkey’s efforts to ensure security and stability in Idlib. The third important issue is the elimination of the PKK-YPG terrorist organization east of the Euphrates, where it occupies one quarter of Syria and seeks to legitimize itself as the so-called Syrian democratic forces. We will not be able to find a permanent solution to the issue of Syria if we fail to deal with all terrorist organizations in the same way. We remain engaged in talks with the United States with a view to establishing a safe zone within Syria."
TUR,2019,Post-2014 Normative Fragmentation,Operation Peace Spring in northeast Syria (October 2019),12,121,False,,0.008264,settlement,,0.008264,international community,,,,"We intend to establish a peace corridor in Syria, 30 kilometres wide by 480 kilometres long, where we hope, with the support of the international community, to facilitate the settlement of 2 million Syrians. I would like to show the Assembly a map illustrating our plans — the border with Turkey and the proposed safe zone below. If such a safe zone can be established, we could confidently resettle between 1 million and 2 million refugees. Achieving that goal is within our reach. By working together — with the United States, the coalition forces, Russia and Iran — we could resettle the refugees, thereby saving them from tent camps or container camps. We can take the necessary steps by working together."
TUR,2019,Post-2014 Normative Fragmentation,Operation Peace Spring in northeast Syria (October 2019),13,132,False,,0.0,,,0.007576,necessary measures,,,,"The Republic of Turkey cannot bear that burden alone. We need to take the necessary measures as soon as possible. If the region can be extended to the Deir ez-Zor/Raqqa line, we could increase to 3 million the number of Syrians who will return from Turkey, Europe and other parts of the world. We are resolutely committed to implementing that plan and have already begun the necessary preparations. We are also laying the groundwork for the holding of an international conference with the participation of Lebanon, Iraq and Jordan. We also attach great importance to the success of the Global Refugee Forum, which we will co-chair in Geneva in December. In our view, a donor conference should be convened under the auspices of the United Nations to support returns to safe areas."
TUR,2019,Post-2014 Normative Fragmentation,Operation Peace Spring in northeast Syria (October 2019),14,135,True,,0.0,,humanitarian,0.014815,humanitarian; humanitarian crisis,,,,"There is also a need for worldwide implementation of the Global Compact for Safe, Orderly and Regular Migration and the global compact on refugees, as adopted and affirmed at the United Nations last year. If we succeed in establishing an environment of trust and stability on the basis of the principles of legitimacy and justice in Syria, we will also help to alleviate the situation in neighbouring Iraq that has been generated by the presence of Da’esh and the PKK. I take this opportunity to call on the entire United Nations family to engage in initiatives and support our ongoing efforts to stop the humanitarian crisis in Syria. The Mediterranean basin, in addition to the tragedies triggered by the Syrian crisis, such as illegal migration, faces further problems owing to developments in the eastern Mediterranean."
TUR,2019,Post-2014 Normative Fragmentation,Operation Peace Spring in northeast Syria (October 2019),15,131,False,,0.0,,,0.007634,similarly,,,,"Despite negotiations over more than five decades, the Cyprus question has yet to be resolved because of the uncompromising position of the Greek Cypriots. The Greek Cypriot side has been pursuing an inequitable and unjust policy of imposition and refuses to share political power and prosperity with the Turkish Cypriots. Turkey is the international treaty-based guarantor of the Turkish Cypriot people, with whom it has deep historical and cultural bonds. Similarly, Greece is a guarantor, as well the United Kingdom. It is clear that those who claim to be working towards solving the Cyprus problem with zero security and zero guarantee have had ill-intentions from the outset. For its part, Turkey will continue its efforts until a solution that guarantees the security and rights of the Turkish Cypriot people is reached."
